Generation,evals,avg,std,min,max,best_one,fitness_best_one
377,302,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
378,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
379,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
380,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
381,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
382,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
383,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
384,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
385,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
386,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
387,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
388,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
389,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
390,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
391,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
392,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
393,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
394,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
395,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
396,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
397,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
398,340,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
399,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
400,356,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
